id_complex	x	y
2vvu	"[3146.  535.  388.  146.    0.  211.  224.    0.    0.  884.  150.  110.
   43.    0.   60.   59.    0.    0.  985.  169.  125.   46.    0.   66.
   69.    0.    0.   83.   16.    9.    5.    0.    6.    7.    0.    0.]"	8.1
2vvv	"[2882.  814.  379.  145.    0.  212.  224.    0.    0.  814.  238.  105.
   45.    0.   60.   60.    0.    0.  907.  254.  120.   49.    0.   65.
   70.    0.    0.   71.   20.    9.    5.    0.    7.    7.    0.    0.]"	8.22
2vw1	"[2.025e+03 1.940e+02 1.445e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.190e+02 6.000e+01 4.420e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.000e+02 6.600e+01 4.870e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.700e+01
 2.000e+00 9.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.52
2vw2	"[1477.  188.  533.    0.    0.  184.    0.    0.    0.  447.   56.  160.
    0.    0.   54.    0.    0.    0.  516.   61.  175.    0.    0.   61.
    0.    0.    0.   15.    2.    0.    0.    0.    0.    0.    0.    0.]"	3.3
2vw5	"[4.291e+03 3.750e+02 9.250e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.090e+03 7.700e+01 2.300e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.360e+03 1.060e+02 2.850e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.300e+01
 2.000e+00 7.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.52
2vwc	"[4.450e+03 3.480e+02 1.165e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.148e+03 8.400e+01 2.810e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.423e+03 1.060e+02 3.550e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.600e+01
 2.000e+00 9.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.62
2vwl	"[3311.  553.  488.  146.    0.  211.  224.    0.    0.  938.  158.  142.
   45.    0.   58.   61.    0.    0. 1049.  174.  152.   49.    0.   69.
   70.    0.    0.   87.   16.   12.    5.    0.    7.    7.    0.    0.]"	7.02
2vwm	"[3601.  645.  509.  114.    0.  215.  229.    0.    0. 1029.  186.  152.
   32.    0.   60.   59.    0.    0. 1130.  201.  160.   42.    0.   67.
   72.    0.    0.  101.   18.   13.    4.    0.    7.    7.    0.    0.]"	7.03
2vwn	"[3154.  543.  512.  146.    0.  212.  224.    0.    0.  880.  154.  155.
   43.    0.   57.   61.    0.    0. 1008.  173.  171.   47.    0.   67.
   69.    0.    0.   82.   16.   12.    5.    0.    7.    7.    0.    0.]"	8.0
2vwo	"[3187.  550.  388.  272.    0.  211.  223.    0.    0.  894.  159.  113.
   87.    0.   57.   61.    0.    0. 1005.  171.  123.   91.    0.   67.
   69.    0.    0.   84.   16.    9.    8.    0.    7.    7.    0.    0.]"	7.51
2vxn	"[4.180e+02 2.240e+02 1.169e+03 0.000e+00 1.830e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.160e+02 6.400e+01 3.290e+02 0.000e+00 5.100e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.270e+02 6.500e+01 3.410e+02
 0.000e+00 5.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 6.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.0
2vyt	"[785. 218. 122.   0.   0.   0.   0.   0.   0. 188.  50.  29.   0.   0.
   0.   0.   0.   0. 225.  61.  37.   0.   0.   0.   0.   0.   0.   7.
   2.   2.   0.   0.   0.   0.   0.   0.]"	2.74
2vzr	"[744.   0. 865.   0.   0.   0.   0.   0.   0. 246.   0. 278.   0.   0.
   0.   0.   0.   0. 246.   0. 285.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.]"	4.28
2w08	"[511. 110. 674.   0. 128.   0.   0.   0.   0. 168.  36. 219.   0.  41.
   0.   0.   0.   0. 207.  48. 278.   0.  52.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.]"	3.42
2w26	"[2762.  412.  634.    0.    0.  210.  229.    0.    0.  767.  114.  171.
    0.    0.   60.   59.    0.    0.  880.  133.  204.    0.    0.   67.
   67.    0.    0.   73.   10.   10.    0.    0.    6.    7.    0.    0.]"	9.4
2w47	"[1.165e+03 0.000e+00 1.091e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 3.630e+02 0.000e+00 3.420e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.820e+02 0.000e+00 3.680e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.98
2w4x	"[1515.  587. 1289.    0.    0.    0.    0.    0.    0.  370.  144.  325.
    0.    0.    0.    0.    0.    0.  389.  156.  338.    0.    0.    0.
    0.    0.    0.   13.    8.   12.    0.    0.    0.    0.    0.    0.]"	4.85
2w5g	"[ 958.  547. 1377.    0.  345.    0.    0.    0.    0.  305.  164.  450.
    0.  115.    0.    0.    0.    0.  281.  165.  380.    0.   98.    0.
    0.    0.    0.   29.   18.   22.    0.    4.    0.    0.    0.    0.]"	6.07
2w66	"[1938.  426. 1056.    0.    0.    0.    0.    0.    0.  508.  107.  268.
    0.    0.    0.    0.    0.    0.  533.  117.  286.    0.    0.    0.
    0.    0.    0.   20.    5.    8.    0.    0.    0.    0.    0.    0.]"	4.05
2w67	"[1693.  410.  894.    0.    0.    0.    0.    0.    0.  440.  110.  223.
    0.    0.    0.    0.    0.    0.  464.  120.  240.    0.    0.    0.
    0.    0.    0.   17.    4.    9.    0.    0.    0.    0.    0.    0.]"	4.96
2w8j	"[2346.  435. 1725.    0.  231.    0.    0.    0.    0.  690.  124.  496.
    0.   59.    0.    0.    0.    0.  738.  129.  530.    0.   65.    0.
    0.    0.    0.   20.    3.   18.    0.    3.    0.    0.    0.    0.]"	2.96
2w8w	"[2.345e+03 4.340e+02 1.724e+03 0.000e+00 2.330e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.620e+02 1.160e+02 4.710e+02 0.000e+00 5.700e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.400e+02 1.320e+02 5.220e+02
 0.000e+00 6.400e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.100e+01
 2.000e+00 1.600e+01 0.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.12
2w8y	"[6.486e+03 2.100e+02 4.510e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.449e+03 4.900e+01 9.700e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.465e+03 5.000e+01 1.040e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.710e+02
 5.000e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.09
2w9h	"[2760.  932.  491.    0.    0.    0.    0.    0.    0.  681.  212.  120.
    0.    0.    0.    0.    0.    0.  664.  200.  119.    0.    0.    0.
    0.    0.    0.   16.    6.    3.    0.    0.    0.    0.    0.    0.]"	6.37
2wb5	"[3.049e+03 5.490e+02 8.130e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 7.660e+02 1.410e+02 1.990e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.060e+02 1.700e+02 2.340e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.400e+01
 1.000e+00 7.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.13
2wbg	"[3.073e+03 4.440e+02 1.180e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 8.050e+02 1.190e+02 3.100e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.910e+02 1.210e+02 3.030e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.900e+01
 2.000e+00 6.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.45
2wc3	"[3.115e+03 4.490e+02 1.164e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 8.040e+02 1.190e+02 3.150e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.990e+02 1.220e+02 3.000e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.900e+01
 2.000e+00 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.08
2wc4	"[3.076e+03 4.420e+02 9.580e+02 0.000e+00 0.000e+00 2.180e+02 0.000e+00
 0.000e+00 0.000e+00 7.830e+02 1.200e+02 2.490e+02 0.000e+00 0.000e+00
 6.400e+01 0.000e+00 0.000e+00 0.000e+00 7.830e+02 1.190e+02 2.470e+02
 0.000e+00 0.000e+00 6.200e+01 0.000e+00 0.000e+00 0.000e+00 1.900e+01
 2.000e+00 4.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.29
2wca	"[2522.  439. 1202.    0.    0.    0.    0.    0.    0.  615.  115.  301.
    0.    0.    0.    0.    0.    0.  695.  128.  326.    0.    0.    0.
    0.    0.    0.   25.    4.    9.    0.    0.    0.    0.    0.    0.]"	5.6
2we3	"[1559.  377. 1906.    0.  366.    0.    0.    0.    0.  422.   98.  573.
    0.  122.    0.    0.    0.    0.  394.   91.  539.    0.  104.    0.
    0.    0.    0.   12.    3.   16.    0.    4.    0.    0.    0.    0.]"	4.43
2web	"[4890.  316. 1307.    0.  192.    0.    0.    0.    0. 1259.   78.  319.
    0.   49.    0.    0.    0.    0. 1830.  126.  452.    0.   67.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	5.12
2wec	"[4339.  303. 1209.    0.  172.    0.    0.    0.    0. 1145.   72.  294.
    0.   38.    0.    0.    0.    0. 1624.  119.  434.    0.   61.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	3.96
2wed	"[4799.  311. 1260.    0.  183.    0.    0.    0.    0. 1217.   78.  300.
    0.   45.    0.    0.    0.    0. 1793.  118.  443.    0.   65.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	6.1
2weg	"[1.289e+03 2.440e+02 4.930e+02 2.250e+02 0.000e+00 2.430e+02 0.000e+00
 0.000e+00 0.000e+00 3.540e+02 6.800e+01 1.340e+02 6.200e+01 0.000e+00
 7.000e+01 0.000e+00 0.000e+00 0.000e+00 3.130e+02 6.200e+01 1.220e+02
 5.800e+01 0.000e+00 6.500e+01 0.000e+00 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.5
2weh	"[1.307e+03 2.460e+02 4.930e+02 0.000e+00 0.000e+00 2.460e+02 2.300e+02
 0.000e+00 0.000e+00 3.660e+02 6.800e+01 1.330e+02 0.000e+00 0.000e+00
 6.700e+01 6.300e+01 0.000e+00 0.000e+00 3.280e+02 6.300e+01 1.250e+02
 0.000e+00 0.000e+00 6.500e+01 6.300e+01 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 0.000e+00]"	5.95
2wej	"[1.276e+03 2.420e+02 4.780e+02 0.000e+00 0.000e+00 2.390e+02 0.000e+00
 0.000e+00 0.000e+00 3.520e+02 6.800e+01 1.330e+02 0.000e+00 0.000e+00
 6.600e+01 0.000e+00 0.000e+00 0.000e+00 3.100e+02 5.900e+01 1.190e+02
 0.000e+00 0.000e+00 6.100e+01 0.000e+00 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.08
2weo	"[1.294e+03 2.450e+02 4.920e+02 2.040e+02 0.000e+00 2.430e+02 0.000e+00
 0.000e+00 0.000e+00 3.590e+02 6.900e+01 1.330e+02 5.700e+01 0.000e+00
 6.900e+01 0.000e+00 0.000e+00 0.000e+00 3.140e+02 6.300e+01 1.250e+02
 5.700e+01 0.000e+00 6.300e+01 0.000e+00 0.000e+00 0.000e+00 6.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.93
2weq	"[4.283e+03 3.670e+02 1.355e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.107e+03 7.900e+01 3.380e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.356e+03 1.000e+02 4.160e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.500e+01
 2.000e+00 1.000e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.9
2wer	"[3.094e+03 0.000e+00 1.102e+03 0.000e+00 0.000e+00 0.000e+00 2.160e+02
 0.000e+00 0.000e+00 7.980e+02 0.000e+00 2.830e+02 0.000e+00 0.000e+00
 0.000e+00 5.200e+01 0.000e+00 0.000e+00 9.920e+02 0.000e+00 3.310e+02
 0.000e+00 0.000e+00 0.000e+00 5.800e+01 0.000e+00 0.000e+00 1.800e+01
 0.000e+00 7.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00
 0.000e+00]"	7.05
2wf5	"[1.233e+03 0.000e+00 1.777e+03 0.000e+00 1.850e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 3.460e+02 0.000e+00 5.050e+02 0.000e+00 5.300e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.860e+02 0.000e+00 5.420e+02
 0.000e+00 5.500e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 4.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.0
2whp	"[2.607e+03 5.910e+02 3.990e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 5.510e+02 1.260e+02 8.700e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.670e+02 1.420e+02 9.900e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+01
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.0
2wjg	"[1053.  603. 1209.    0.  235.    0.    0.    0.    0.  322.  169.  355.
    0.   69.    0.    0.    0.    0.  338.  182.  379.    0.   79.    0.
    0.    0.    0.    7.    7.    2.    0.    0.    0.    0.    0.    0.]"	7.1
2wk6	"[918. 467. 464.   0.   0.   0.   0.   0. 213. 249. 123. 124.   0.   0.
   0.   0.   0.  62. 277. 142. 135.   0.   0.   0.   0.   0.  63.   2.
   1.   1.   0.   0.   0.   0.   0.   1.]"	3.32
2wky	"[2346.  430.  862.    0.    0.    0.    0.    0.    0.  571.  104.  195.
    0.    0.    0.    0.    0.    0.  684.  126.  245.    0.    0.    0.
    0.    0.    0.   44.    7.   16.    0.    0.    0.    0.    0.    0.]"	8.59
2wkz	"[6654.  851. 1057.    0.    0.    0.    0.    0.    0. 1858.  233.  283.
    0.    0.    0.    0.    0.    0. 1954.  250.  309.    0.    0.    0.
    0.    0.    0.    9.    0.    0.    0.    0.    0.    0.    0.    0.]"	8.77
2wl0	"[6.619e+03 8.420e+02 1.027e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.878e+03 2.360e+02 2.880e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.037e+03 2.520e+02 3.260e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.000e+00
 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.8
2wly	"[3.049e+03 3.960e+02 1.448e+03 0.000e+00 0.000e+00 4.040e+02 0.000e+00
 0.000e+00 0.000e+00 7.130e+02 9.300e+01 3.420e+02 0.000e+00 0.000e+00
 9.900e+01 0.000e+00 0.000e+00 0.000e+00 8.610e+02 1.050e+02 4.110e+02
 0.000e+00 0.000e+00 1.150e+02 0.000e+00 0.000e+00 0.000e+00 1.900e+01
 2.000e+00 7.000e+00 0.000e+00 0.000e+00 4.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.6
2wlz	"[3.089e+03 3.920e+02 1.649e+03 0.000e+00 0.000e+00 2.220e+02 0.000e+00
 0.000e+00 0.000e+00 7.280e+02 9.500e+01 3.930e+02 0.000e+00 0.000e+00
 5.100e+01 0.000e+00 0.000e+00 0.000e+00 8.780e+02 1.090e+02 4.700e+02
 0.000e+00 0.000e+00 6.800e+01 0.000e+00 0.000e+00 0.000e+00 2.200e+01
 2.000e+00 9.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.6
2wm0	"[4.351e+03 5.710e+02 2.389e+03 0.000e+00 0.000e+00 2.290e+02 0.000e+00
 0.000e+00 0.000e+00 1.050e+03 1.370e+02 5.870e+02 0.000e+00 0.000e+00
 5.300e+01 0.000e+00 0.000e+00 0.000e+00 1.224e+03 1.580e+02 6.710e+02
 0.000e+00 0.000e+00 6.900e+01 0.000e+00 0.000e+00 0.000e+00 2.300e+01
 2.000e+00 9.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.52
2wn9	"[3105.  384.  296.    0.    0.    0.    0.    0.    0.  742.   90.   67.
    0.    0.    0.    0.    0.    0.  951.  112.   85.    0.    0.    0.
    0.    0.    0.   57.    6.    7.    0.    0.    0.    0.    0.    0.]"	8.52
2wnc	"[2974.  380.  366.    0.    0.    0.    0.    0.    0.  740.   85.   84.
    0.    0.    0.    0.    0.    0.  921.  112.  116.    0.    0.    0.
    0.    0.    0.   51.    6.    6.    0.    0.    0.    0.    0.    0.]"	6.32
2wnj	"[3499.  423.  323.    0.    0.    0.    0.    0.    0.  871.  104.   82.
    0.    0.    0.    0.    0.    0. 1098.  118.   96.    0.    0.    0.
    0.    0.    0.   52.    6.    5.    0.    0.    0.    0.    0.    0.]"	6.48
2wor	"[1876.  111.  236.    0.    0.   87.    0.    0.    0.  499.   31.   87.
    0.    0.   31.    0.    0.    0.  527.   32.   76.    0.    0.   28.
    0.    0.    0.   52.    3.    6.    0.    0.    2.    0.    0.    0.]"	3.9
2wos	"[2.529e+03 1.800e+02 2.290e+02 0.000e+00 0.000e+00 7.900e+01 0.000e+00
 0.000e+00 0.000e+00 6.420e+02 4.200e+01 8.700e+01 0.000e+00 0.000e+00
 3.100e+01 0.000e+00 0.000e+00 0.000e+00 6.440e+02 4.200e+01 7.400e+01
 0.000e+00 0.000e+00 2.700e+01 0.000e+00 0.000e+00 0.000e+00 6.100e+01
 5.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.9
2wq5	"[4.224e+03 5.250e+02 1.243e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.100e+02 1.240e+02 2.670e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.850e+02 1.300e+02 2.540e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.300e+01
 4.000e+00 6.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.74
2wr8	"[2.986e+03 1.228e+03 1.077e+03 0.000e+00 0.000e+00 2.290e+02 0.000e+00
 0.000e+00 0.000e+00 8.400e+02 3.360e+02 2.860e+02 0.000e+00 0.000e+00
 7.000e+01 0.000e+00 0.000e+00 0.000e+00 8.890e+02 3.640e+02 3.150e+02
 0.000e+00 0.000e+00 6.500e+01 0.000e+00 0.000e+00 0.000e+00 1.700e+01
 7.000e+00 8.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.44
2wtv	"[4553.  752.  195.  421.    0.    0.  170.    0.    0. 1176.  198.   46.
  102.    0.    0.   41.    0.    0. 1200.  216.   50.  118.    0.    0.
   41.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	8.74
2wuf	"[3592.    0. 1175.    0.    0.    0.    0.    0.    0. 1026.    0.  338.
    0.    0.    0.    0.    0.    0. 1052.    0.  328.    0.    0.    0.
    0.    0.    0.   44.    0.   17.    0.    0.    0.    0.    0.    0.]"	4.29
2wvt	"[1402.  206. 1011.    0.    0.    0.    0.    0.    0.  446.   65.  312.
    0.    0.    0.    0.    0.    0.  371.   53.  265.    0.    0.    0.
    0.    0.    0.   15.    2.   11.    0.    0.    0.    0.    0.    0.]"	6.12
2wvz	"[1519.  370. 1148.    0.    0.    0.    0.    0.    0.  407.  103.  307.
    0.    0.    0.    0.    0.    0.  516.  118.  368.    0.    0.    0.
    0.    0.    0.   16.    4.   12.    0.    0.    0.    0.    0.    0.]"	4.02
2wyf	"[1223.    0. 1041.    0.    0.    0.    0.    0.    0.  331.    0.  286.
    0.    0.    0.    0.    0.    0.  426.    0.  355.    0.    0.    0.
    0.    0.    0.   13.    0.   10.    0.    0.    0.    0.    0.    0.]"	4.43
2wyg	"[2840.  368.  436.  138.    0.  356.  220.    0.    0.  770.  102.  134.
   40.    0.  105.   56.    0.    0.  895.  113.  141.   44.    0.  112.
   68.    0.    0.   70.    9.   13.    5.    0.   10.    7.    0.    0.]"	8.7
2wyj	"[2821.  365.  438.  138.    0.  359.  219.    0.    0.  772.   99.  136.
   39.    0.  105.   56.    0.    0.  882.  115.  140.   42.    0.  109.
   66.    0.    0.   69.    8.   13.    5.    0.   10.    7.    0.    0.]"	9.0
2wzf	"[1807.  405. 2245.    0.  360.    0.    0.    0.    0.  422.   93.  572.
    0.   93.    0.    0.    0.    0.  476.  105.  663.    0.  109.    0.
    0.    0.    0.   18.    5.   12.    0.    0.    0.    0.    0.    0.]"	7.0
2wzm	"[2.147e+03 6.640e+02 2.291e+03 0.000e+00 4.210e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.350e+02 1.960e+02 6.790e+02 0.000e+00 1.250e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.180e+02 1.960e+02 6.270e+02
 0.000e+00 1.110e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.000e+00
 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	5.22
2wzs	"[1483.  366.  802.    0.    0.    0.    0.    0.    0.  397.  101.  218.
    0.    0.    0.    0.    0.    0.  508.  120.  271.    0.    0.    0.
    0.    0.    0.   16.    4.    8.    0.    0.    0.    0.    0.    0.]"	3.85
2x00	"[5.495e+03 1.970e+02 6.050e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.367e+03 4.900e+01 1.490e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.737e+03 5.600e+01 1.930e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.900e+01
 3.000e+00 9.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	11.33
2x09	"[1601.  412.  624.    0.    0.    0.    0.    0.    0.  425.  111.  161.
    0.    0.    0.    0.    0.    0.  525.  128.  193.    0.    0.    0.
    0.    0.    0.   33.    9.   12.    0.    0.    0.    0.    0.    0.]"	3.76
2x0y	"[2149.  849.  898.    0.    0.    0.    0.    0.    0.  505.  204.  198.
    0.    0.    0.    0.    0.    0.  630.  253.  245.    0.    0.    0.
    0.    0.    0.   12.    5.    8.    0.    0.    0.    0.    0.    0.]"	4.6
2x2r	"[3.508e+03 1.490e+02 2.730e+02 0.000e+00 0.000e+00 1.690e+02 0.000e+00
 0.000e+00 0.000e+00 9.050e+02 3.800e+01 7.200e+01 0.000e+00 0.000e+00
 4.300e+01 0.000e+00 0.000e+00 0.000e+00 1.010e+03 5.000e+01 8.800e+01
 0.000e+00 0.000e+00 4.700e+01 0.000e+00 0.000e+00 0.000e+00 5.000e+00
 1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.12
2x4z	"[3.872e+03 1.285e+03 1.880e+02 0.000e+00 0.000e+00 1.290e+02 0.000e+00
 0.000e+00 0.000e+00 9.750e+02 3.290e+02 4.600e+01 0.000e+00 0.000e+00
 4.100e+01 0.000e+00 0.000e+00 0.000e+00 1.177e+03 3.810e+02 5.500e+01
 0.000e+00 0.000e+00 3.900e+01 0.000e+00 0.000e+00 0.000e+00 6.800e+01
 2.300e+01 4.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.57
2x6x	"[3.515e+03 1.330e+02 2.619e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.029e+03 4.000e+01 7.590e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.069e+03 3.600e+01 8.040e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.300e+01
 1.000e+00 1.100e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.68
2x7t	"[3.283e+03 3.320e+02 9.580e+02 0.000e+00 0.000e+00 3.180e+02 0.000e+00
 0.000e+00 0.000e+00 8.160e+02 8.700e+01 2.490e+02 0.000e+00 0.000e+00
 8.400e+01 0.000e+00 0.000e+00 0.000e+00 7.190e+02 7.600e+01 2.170e+02
 0.000e+00 0.000e+00 7.300e+01 0.000e+00 0.000e+00 0.000e+00 2.200e+01
 2.000e+00 4.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.63
